postcode,locality,long,lat
1001,SYDNEY,151.268071,-33.794883
1002,SYDNEY,151.268071,-33.794883
1003,SYDNEY,151.268071,-33.794883
1004,SYDNEY,151.268071,-33.794883
1005,SYDNEY,151.268071,-33.794883
1006,SYDNEY,151.268071,-33.794883
1007,SYDNEY,151.268071,-33.794883
1008,SYDNEY,151.268071,-33.794883
1009,SYDNEY,151.268071,-33.794883
1010,SYDNEY,151.268071,-33.794883
1020,SYDNEY,151.268071,-33.794883
1021,SYDNEY,151.268071,-33.794883
1022,SYDNEY,151.268071,-33.794883
1023,SYDNEY,151.268071,-33.794883
1025,SYDNEY,151.268071,-33.794883
1026,SYDNEY,151.268071,-33.794883
1027,SYDNEY,151.268071,-33.794883
1028,SYDNEY,151.268071,-33.794883
1029,SYDNEY,151.268071,-33.794883
1030,SYDNEY,151.268071,-33.794883
1031,SYDNEY,151.268071,-33.794883
1032,SYDNEY,150.874182,-33.662834
1033,SYDNEY,151.268071,-33.794883
1034,SYDNEY,151.268071,-33.794883
1035,SYDNEY,151.268071,-33.794883
1036,SYDNEY,151.268071,-33.794883
1037,SYDNEY,151.268071,-33.794883
1038,SYDNEY,151.268071,-33.794883
1039,SYDNEY,151.268071,-33.794883
1040,SYDNEY,151.268071,-33.794883
1041,SYDNEY,151.268071,-33.794883
1042,SYDNEY,151.268071,-33.794883
1043,SYDNEY,151.268071,-33.794883
1044,SYDNEY,151.268071,-33.794883
1045,SYDNEY,151.268071,-33.794883
1046,SYDNEY,151.268071,-33.794883
1100,SYDNEY,151.268071,-33.794883
1101,SYDNEY,151.268071,-33.794883
1105,SYDNEY,151.268071,-33.794883
1106,SYDNEY,151.268071,-33.794883
1107,SYDNEY,151.268071,-33.794883
1108,SYDNEY,151.268071,-33.794883
1109,SYDNEY,151.268071,-33.794883
1110,SYDNEY,151.268071,-33.794883
1112,SYDNEY,151.268071,-33.794883
1113,SYDNEY,151.268071,-33.794883
1114,SYDNEY,151.268071,-33.794883
1115,SYDNEY,151.268071,-33.794883
1116,SYDNEY,150.866145,-33.666729
1117,SYDNEY,150.87022,-33.664575
1118,SYDNEY,151.268071,-33.794883
1119,SYDNEY,151.268071,-33.794883
1120,SYDNEY,151.268071,-33.794883
1121,SYDNEY,151.268071,-33.794883
1122,SYDNEY,151.268071,-33.794883
1123,SYDNEY,151.268071,-33.794883
1124,SYDNEY,151.268071,-33.794883
1125,SYDNEY,151.268071,-33.794883
1126,SYDNEY,151.268071,-33.794883
1127,SYDNEY,151.268071,-33.794883
1128,SYDNEY,151.268071,-33.794883
1129,SYDNEY,151.268071,-33.794883
1130,SYDNEY,151.268071,-33.794883
1131,SYDNEY,151.268071,-33.794883
1132,SYDNEY,150.874265,-33.66279
1133,SYDNEY,151.268071,-33.794883
1134,SYDNEY,151.268071,-33.794883
1135,SYDNEY,151.268071,-33.794883
1136,SYDNEY,151.268071,-33.794883
1137,SYDNEY,151.268071,-33.794883
1138,SYDNEY,151.268071,-33.794883
1139,SYDNEY,151.268071,-33.794883
1140,SYDNEY,151.268071,-33.794883
1141,SYDNEY,151.268071,-33.794883
1142,SYDNEY,151.268071,-33.794883
1143,SYDNEY,151.268071,-33.794883
1144,SYDNEY,151.268071,-33.794883
1145,SYDNEY,151.268071,-33.794883
1146,SYDNEY,151.268071,-33.794883
1147,SYDNEY,151.268071,-33.794883
1148,SYDNEY,151.268071,-33.794883
1149,SYDNEY,151.268071,-33.794883
1150,SYDNEY,151.268071,-33.794883
1151,SYDNEY,151.268071,-33.794883
1152,SYDNEY,151.268071,-33.794883
1153,SYDNEY,151.268071,-33.794883
1154,SYDNEY,151.268071,-33.794883
1155,SYDNEY,151.268071,-33.794883
1156,SYDNEY,151.268071,-33.794883
1157,SYDNEY,151.268071,-33.794883
1158,SYDNEY,151.268071,-33.794883
1159,SYDNEY,151.268071,-33.794883
1160,SYDNEY,151.268071,-33.794883
1161,SYDNEY,151.268071,-33.794883
1162,SYDNEY,151.268071,-33.794883
1163,SYDNEY,151.268071,-33.794883
1164,SYDNEY,151.268071,-33.794883
1165,SYDNEY,151.268071,-33.794883
1166,SYDNEY,151.268071,-33.794883
1167,SYDNEY,151.268071,-33.794883
1168,SYDNEY,151.268071,-33.794883
1169,SYDNEY,151.268071,-33.794883
1170,SYDNEY,151.268071,-33.794883
1171,SYDNEY,151.268071,-33.794883
1172,SYDNEY,151.268071,-33.794883
1173,SYDNEY,151.268071,-33.794883
1174,SYDNEY,151.268071,-33.794883
1175,SYDNEY,151.268071,-33.794883
1176,SYDNEY,151.268071,-33.794883
1177,SYDNEY,151.268071,-33.794883
1178,SYDNEY,151.268071,-33.794883
1179,SYDNEY,151.268071,-33.794883
1180,SYDNEY,151.268071,-33.794883
1181,SYDNEY,151.268071,-33.794883
1182,SYDNEY,151.268071,-33.794883
1183,SYDNEY,151.268071,-33.794883
1184,SYDNEY,151.268071,-33.794883
1185,SYDNEY,151.268071,-33.794883
1186,SYDNEY,151.268071,-33.794883
1187,SYDNEY,151.268071,-33.794883
1188,SYDNEY,151.268071,-33.794883
1189,SYDNEY,151.268071,-33.794883
1190,SYDNEY,151.268071,-33.794883
1191,SYDNEY,151.268071,-33.794883
1192,SYDNEY,147.685283,-34.790684
1193,SYDNEY,151.268071,-33.794883
1194,SYDNEY,151.268071,-33.794883
1195,SYDNEY,151.268071,-33.794883
1196,SYDNEY,151.268071,-33.794883
1197,SYDNEY,151.268071,-33.794883
1198,SYDNEY,151.268071,-33.794883
1199,SYDNEY,151.268071,-33.794883
1201,SYDNEY,151.268071,-33.794883
1202,SYDNEY,151.268071,-33.794883
1203,SYDNEY,151.268071,-33.794883
1205,SYDNEY,151.268071,-33.794883
1207,SYDNEY,151.268071,-33.794883
1208,HAYMARKET,151.659454,-29.816475
1209,AUSTRALIA SQUARE,151.176251,-33.891788
1210,AUSTRALIA SQUARE,151.176251,-33.891788
1211,AUSTRALIA SQUARE,151.176251,-33.891788
1212,AUSTRALIA SQUARE,151.176251,-33.891788
1213,AUSTRALIA SQUARE,151.176251,-33.891788
1214,AUSTRALIA SQUARE,151.176251,-33.891788
1215,AUSTRALIA SQUARE,151.176251,-33.891788
1216,GROSVENOR PLACE,151.034025,-33.741311
1217,GROSVENOR PLACE,151.034025,-33.741311
1218,GROSVENOR PLACE,151.034025,-33.741311
1219,GROSVENOR PLACE,151.034025,-33.741311
1220,GROSVENOR PLACE,151.034025,-33.741311
1221,ROYAL EXCHANGE,151.207905,-33.86533
1222,ROYAL EXCHANGE,151.207905,-33.86533
1223,ROYAL EXCHANGE,151.207905,-33.86533
1224,ROYAL EXCHANGE,151.207905,-33.86533
1225,ROYAL EXCHANGE,151.207905,-33.86533
1226,QUEEN VICTORIA BUILDING,151.206708,-33.871749
1227,QUEEN VICTORIA BUILDING,151.206708,-33.871749
1228,QUEEN VICTORIA BUILDING,151.206708,-33.871749
1229,QUEEN VICTORIA BUILDING,151.206708,-33.871749
1230,QUEEN VICTORIA BUILDING,151.206708,-33.871749
1231,SYDNEY SOUTH,151.042528,-33.815551
1232,SYDNEY SOUTH,151.042528,-33.815551
1233,SYDNEY SOUTH,151.042528,-33.815551
1234,SYDNEY SOUTH,151.042528,-33.815551
1235,SYDNEY SOUTH,151.042528,-33.815551
1236,HAYMARKET,151.659454,-29.816475
1237,HAYMARKET,151.659454,-29.816475
1238,HAYMARKET,151.659454,-29.816475
1239,HAYMARKET,151.659454,-29.816475
1240,HAYMARKET,151.659454,-29.816475
1291,SYDNEY,151.268071,-33.794883
1292,SYDNEY,151.268071,-33.794883
1293,SYDNEY,151.268071,-33.794883
1294,SYDNEY,151.268071,-33.794883
1295,SYDNEY,151.268071,-33.794883
1296,SYDNEY,151.268071,-33.794883
1297,SYDNEY,151.268071,-33.794883
1298,SYDNEY,151.268071,-33.794883
1299,SYDNEY,151.268071,-33.794883
1300,DARLINGHURST,151.220876,-33.877331
1314,EASTERN SUBURBS MC,151.21,-33.9508
1335,POTTS POINT,151.117575,-33.82269
1340,KINGS CROSS,148.021014,-35.537721
1350,WOOLLAHRA,151.240508,-33.88871
1355,BONDI JUNCTION,151.262502,-33.893739
1360,DOUBLE BAY,151.241938,-33.87584
1401,BROADWAY,151.199825,-33.884217
1405,CHULLORA,151.0477059,-33.89194485
1419,SOUTHERN SUBURBS MC,151.094,-34.0641
1420,STRAWBERRY HILLS,150.931838,-33.726098
1422,STRAWBERRY HILLS,150.931838,-33.726098
1423,STRAWBERRY HILLS,150.931838,-33.726098
1424,STRAWBERRY HILLS,150.931838,-33.726098
1425,STRAWBERRY HILLS,150.931838,-33.726098
1426,STRAWBERRY HILLS,150.931838,-33.726098
1427,STRAWBERRY HILLS,150.931838,-33.726098
1428,STRAWBERRY HILLS,150.931838,-33.726098
1429,STRAWBERRY HILLS,150.931838,-33.726098
1430,EVELEIGH,151.199489,-33.890232
1435,ALEXANDRIA,151.108248,-33.711785
1440,WATERLOO,151.057914,-33.902836
1441,WATERLOO,151.057914,-33.902836
1445,ROSEBERY,151.007691,-34.083089
1450,CAMPERDOWN,153.13679,-30.305815
1455,BOTANY,151.197644,-33.947087
1460,MASCOT,151.210791,-33.926669
1465,KENSINGTON,151.140735,-33.888549
1466,UNSW SYDNEY,151.234417,-33.906561
1470,DRUMMOYNE,151.151958,-33.842999
1475,MARRICKVILLE,151.15334,-33.90911
1476,MARRICKVILLE,151.15334,-33.90911
1480,KINGSGROVE,151.100027,-33.935923
1481,HURSTVILLE BC,151.101,-33.9646
1484,KINGSGROVE DC,151.101,-33.9386
1485,KOGARAH,151.140345,-33.974354
1490,MIRANDA,151.107201,-34.035878
1493,HURSTVILLE,151.088939,-33.975869
1495,CARINGBAH,151.123943,-34.046927
1499,SUTHERLAND,151.0622,-34.015705
1515,WEST CHATSWOOD,151.207261,-33.824607
1560,NORTHBRIDGE,151.214797,-33.812636
1565,MILSONS POINT,151.193071,-33.865367
1570,ARTARMON,151.192733,-33.808087
1585,CROWS NEST,151.20085,-33.83459
1590,ST LEONARDS,151.468652,-33.292001
1595,LANE COVE,151.187955,-33.791875
1597,LANE COVE,151.187955,-33.791875
1602,LANE COVE DC,151.166,-33.8148
1630,HORNSBY,151.099812,-33.707684
1635,HORNSBY WESTFIELD,151.101,-33.7046
1639,FRENCHS FOREST,151.246751,-33.793137
1640,FRENCHS FOREST,151.246751,-33.793137
1655,MANLY,151.505125,-33.329799
1658,MONA VALE,151.216799,-33.698773
1660,MONA VALE,151.216799,-33.698773
1670,NORTH RYDE,151.12,-33.7932
1670,NORTH RYDE BC,151.12,-33.7932
1675,GLADESVILLE,151.139681,-33.833033
1680,RYDE,151.137807,-33.761498
1685,WEST RYDE,151.09064,-33.80406
1700,ERMINGTON,151.206982,-33.950299
1710,EPPING,151.116696,-33.78417
1715,PENNANT HILLS,151.049106,-33.758433
1730,SEVEN HILLS,150.966912,-33.760263
1740,PARRAMATTA,151.139472,-33.886166
1741,PARRAMATTA,151.139472,-33.886166
1750,NORTH PARRAMATTA,151.023102,-33.857053
1755,BAULKHAM HILLS,150.968177,-33.767239
1765,CASTLE HILL,151.030535,-33.735906
1771,PENNANT HILLS,151.049106,-33.758433
1781,SEVEN HILLS MC,150.932,-33.7779
1790,ST MARYS,151.19554,-33.859047
1800,ASHFIELD,151.124008,-33.887602
1805,BURWOOD,151.10082,-33.891556
1811,SILVERWATER,151.051375,-33.82328
1819,STRATHFIELD,151.093326,-33.877139
1825,LIDCOMBE,151.044768,-33.872483
1830,GRANVILLE,150.948582,-33.859289
1831,GRANVILLE,150.948582,-33.859289
1835,AUBURN,151.023796,-33.883928
1851,WETHERILL PARK,150.911,-33.8498
1851,WETHERILL PARK DC,150.911,-33.8498
1860,FAIRFIELD,150.961124,-33.850457
1871,LIVERPOOL,151.103632,-33.888327
1874,MOOREBANK,150.9413383,-33.93566973
1875,MOOREBANK,150.9413383,-33.93566973
1885,BANKSTOWN,151.024581,-33.907417
1888,BANKSTOWN,151.024581,-33.907417
1890,INGLEBURN,150.802088,-33.960035
1891,MILPERRA,151.000183,-33.932221
2000,BARANGAROO,151.2015802,-33.86051951
2000,DARLING HARBOUR,151.256649,-33.859953
2000,DAWES POINT,151.256649,-33.859953
2000,HAYMARKET,151.256649,-33.859953
2000,MILLERS POINT,151.256649,-33.859953
2000,PARLIAMENT HOUSE,151.256649,-33.859953
2000,SYDNEY,151.256649,-33.859953
2000,SYDNEY SOUTH,151.256649,-33.859953
2000,THE ROCKS,151.256649,-33.859953
2001,SYDNEY,151.268071,-33.794883
2002,WORLD SQUARE,151.2069237,-33.8771211
2004,ALEXANDRIA MC,151.19,-33.908
2004,EASTERN SUBURBS MC,151.21,-33.9508
2006,THE UNIVERSITY OF SYDNEY,151.186507,-33.889219
2007,BROADWAY,151.19665,-33.883189
2007,ULTIMO,151.19665,-33.883189
2008,CHIPPENDALE,151.193858,-33.891146
2008,DARLINGTON,151.193858,-33.891146
2008,GOLDEN GROVE,151.193858,-33.891146
2009,DARLING ISLAND,151.193055,-33.871222
2009,PYRMONT,151.193055,-33.871222
2010,DARLINGHURST,151.212262,-33.884119
2010,SURRY HILLS,151.212262,-33.884119
2010,TAYLOR SQUARE,151.212262,-33.884119
2011,ELIZABETH BAY,151.221626,-33.873599
2011,HMAS KUTTABUL,151.221626,-33.873599
2011,KINGS CROSS,151.221626,-33.873599
2011,POTTS POINT,151.221626,-33.873599
2011,RUSHCUTTERS BAY,151.221626,-33.873599
2011,WOOLLOOMOOLOO,151.221626,-33.873599
2012,STRAWBERRY HILLS,150.931838,-33.726098
2013,STRAWBERRY HILLS,150.931838,-33.726098
2015,ALEXANDRIA,151.194825,-33.910105
2015,BEACONSFIELD,151.194825,-33.910105
2015,EVELEIGH,151.194825,-33.910105
2016,REDFERN,151.206211,-33.894912
2017,WATERLOO,151.206316,-33.903892
2017,WATERLOO DC,151.206,-33.9003
2017,ZETLAND,151.206316,-33.903892
2018,EASTLAKES,151.202697,-33.9233
2018,ROSEBERY,151.202697,-33.9233
2019,BANKSMEADOW,151.207285,-33.946923
2019,BOTANY,151.207285,-33.946923
2020,MASCOT,151.176775,-33.936179
2020,SYDNEY DOMESTIC AIRPORT,151.176775,-33.936179
2020,SYDNEY INTERNATIONAL AIRPORT,151.176775,-33.936179
2021,CENTENNIAL PARK,151.227236,-33.895705
2021,MOORE PARK,151.227236,-33.895705
2021,PADDINGTON,151.227236,-33.895705
2022,BONDI JUNCTION,151.245049,-33.896401
2022,BONDI JUNCTION PLAZA,151.245049,-33.896401
2022,QUEENS PARK,151.245049,-33.896401
2023,BELLEVUE HILL,151.25591,-33.884685
2024,BRONTE,151.259392,-33.904414
2024,CHARING CROSS,151.259392,-33.904414
2024,WAVERLEY,151.259392,-33.904414
2025,WOOLLAHRA,151.240508,-33.88871
2026,BEN BUCKLER,151.268968,-33.891041
2026,BONDI,151.268968,-33.891041
2026,BONDI BEACH,151.268968,-33.891041
2026,NORTH BONDI,151.268968,-33.891041
2026,TAMARAMA,151.268968,-33.891041
2027,DARLING POINT,151.250494,-33.868972
2027,EDGECLIFF,151.250494,-33.868972
2027,HMAS RUSHCUTTERS,151.250494,-33.868972
2027,POINT PIPER,151.250494,-33.868972
2028,DOUBLE BAY,151.240965,-33.878413
2029,ROSE BAY,151.266989,-33.875709
2030,DIAMOND BAY,151.275977,-33.858378
2030,DOVER HEIGHTS,151.275977,-33.858378
2030,HMAS WATSON,151.275977,-33.858378
2030,ROSE BAY NORTH,151.275977,-33.858378
2030,VAUCLUSE,151.275977,-33.858378
2030,WATSONS BAY,151.275977,-33.858378
2031,CLOVELLY,151.239167,-33.914832
2031,CLOVELLY WEST,151.239167,-33.914832
2031,RANDWICK,151.239167,-33.914832
2031,RANDWICK DC,151.242,-33.9132
2031,ST PAULS,151.239167,-33.914832
2032,DACEYVILLE,151.223936,-33.930314
2032,KINGSFORD,151.223936,-33.930314
2033,KENSINGTON,151.218435,-33.91139
2034,COOGEE,151.252171,-33.929096
2034,SOUTH COOGEE,151.252171,-33.929096
2035,MAROUBRA,151.241292,-33.945635
2035,MAROUBRA SOUTH,151.241292,-33.945635
2035,PAGEWOOD,151.241292,-33.945635
2036,CHIFLEY,151.237844,-33.969624
2036,EASTGARDENS,151.237844,-33.969624
2036,HILLSDALE,151.237844,-33.969624
2036,LA PEROUSE,151.237844,-33.969624
2036,LITTLE BAY,151.237844,-33.969624
2036,MALABAR,151.237844,-33.969624
2036,MATRAVILLE,151.237844,-33.969624
2036,PHILLIP BAY,151.237844,-33.969624
2036,PORT BOTANY,151.237844,-33.969624
2037,FOREST LODGE,151.184458,-33.880179
2037,GLEBE,151.184458,-33.880179
2038,ANNANDALE,151.170165,-33.881624
2039,ROZELLE,151.171915,-33.867187
2040,LEICHHARDT,151.156819,-33.878774
2040,LILYFIELD,151.156819,-33.878774
2041,BALMAIN,151.180095,-33.858556
2041,BALMAIN EAST,151.180095,-33.858556
2041,BIRCHGROVE,151.180095,-33.858556
2042,ENMORE,151.175354,-33.900649
2042,NEWTOWN,151.175354,-33.900649
2043,ERSKINEVILLE,151.184665,-33.903521
2044,ST PETERS,151.17074,-33.920698
2044,ST PETERS DC,151.177,-33.9195
2044,SYDENHAM,151.17074,-33.920698
2044,TEMPE,151.17074,-33.920698
2045,HABERFIELD,151.138684,-33.879301
2046,ABBOTSFORD,151.133865,-33.866044
2046,CANADA BAY,151.133865,-33.866044
2046,CHISWICK,151.133865,-33.866044
2046,FIVE DOCK,151.133865,-33.866044
2046,RODD POINT,151.133865,-33.866044
2046,RUSSELL LEA,151.133865,-33.866044
2046,WAREEMBA,151.133865,-33.866044
2047,DRUMMOYNE,151.165735,-33.853924
2048,STANMORE,151.16564,-33.89418
2048,WESTGATE,151.16564,-33.89418
2049,LEWISHAM,151.15085,-33.897219
2049,PETERSHAM,151.15085,-33.897219
2049,PETERSHAM NORTH,151.15085,-33.897219
2050,CAMPERDOWN,151.17598,-33.89037
2050,MISSENDEN ROAD,151.17598,-33.89037
2052,UNSW SYDNEY,151.234417,-33.906561
2055,NORTH SYDNEY,151.104935,-33.802837
2057,CHATSWOOD,151.1899,-33.791988
2058,NORTHERN SUBURBS MC,146.921,-31.2532
2059,NORTH SYDNEY,151.104935,-33.802837
2060,HMAS PLATYPUS,151.204557,-33.839863
2060,HMAS WATERHEN,151.204557,-33.839863
2060,LAVENDER BAY,151.204557,-33.839863
2060,MCMAHONS POINT,151.204557,-33.839863
2060,NORTH SYDNEY,151.204557,-33.839863
2060,NORTH SYDNEY SHOPPINGWORLD,151.204557,-33.839863
2060,WAVERTON,151.204557,-33.839863
2061,KIRRIBILLI,151.212372,-33.848785
2061,MILSONS POINT,151.212372,-33.848785
2062,CAMMERAY,151.21246,-33.822837
2063,NORTHBRIDGE,151.214797,-33.812636
2064,ARTARMON,151.183801,-33.813209
2065,CROWS NEST,151.192212,-33.828361
2065,CROWS NEST DC,151.205,-33.8261
2065,GORE HILL,151.192212,-33.828361
2065,GREENWICH,151.192212,-33.828361
2065,NAREMBURN,151.192212,-33.828361
2065,ROYAL NORTH SHORE HOSPITAL,151.192212,-33.828361
2065,ST LEONARDS,151.192212,-33.828361
2065,WOLLSTONECRAFT,151.192212,-33.828361
2066,LANE COVE,151.160912,-33.818641
2066,LANE COVE NORTH,151.160912,-33.818641
2066,LANE COVE WEST,151.160912,-33.818641
2066,LINLEY POINT,151.160912,-33.818641
2066,LONGUEVILLE,151.160912,-33.818641
2066,NORTHWOOD,151.160912,-33.818641
2066,OSBORNE PARK,151.160912,-33.818641
2066,RIVERVIEW,151.160912,-33.818641
2067,CHATSWOOD,151.17711,-33.798378
2067,CHATSWOOD WEST,151.17711,-33.798378
2068,CASTLECRAG,151.202715,-33.800881
2068,MIDDLE COVE,151.202715,-33.800881
2068,NORTH WILLOUGHBY,151.1973964,-33.79634382
2068,WILLOUGHBY,151.202715,-33.800881
2068,WILLOUGHBY EAST,151.206289,-33.79909157
2068,WILLOUGHBY NORTH,151.202715,-33.800881
2069,CASTLE COVE,151.195368,-33.780246
2069,ROSEVILLE,151.195368,-33.780246
2069,ROSEVILLE CHASE,151.195368,-33.780246
2070,EAST LINDFIELD,151.162007,-33.78042
2070,LINDFIELD,151.162007,-33.78042
2070,LINDFIELD WEST,151.162007,-33.78042
2071,EAST KILLARA,151.1814551,-33.75536381
2071,KILLARA,151.171738,-33.761834
2072,GORDON,151.153176,-33.754582
2073,PYMBLE,151.130278,-33.757296
2073,WEST PYMBLE,151.130278,-33.757296
2074,BOBBIN HEAD,151.123716,-33.735222
2074,NORTH TURRAMURRA,151.123716,-33.735222
2074,SOUTH TURRAMURRA,151.123716,-33.735222
2074,TURRAMURRA,151.123716,-33.735222
2074,WARRAWEE,151.123716,-33.735222
2075,NORTH ST IVES,151.16729,-33.723693
2075,ST IVES,151.16729,-33.723693
2075,ST IVES CHASE,151.16729,-33.723693
2076,NORMANHURST,151.108249,-33.723263
2076,NORTH WAHROONGA,151.1311234,-33.6977144
2076,WAHROONGA,151.108249,-33.723263
2077,ASQUITH,151.097508,-33.691922
2077,HORNSBY,151.097508,-33.691922
2077,HORNSBY HEIGHTS,151.097508,-33.691922
2077,WAITARA,151.097508,-33.691922
2079,MOUNT COLAH,151.112681,-33.666637
2080,MOUNT KURING-GAI,151.143563,-33.658174
2081,BEROWRA,151.150498,-33.619756
2081,COWAN,151.150498,-33.619756
2082,BEROWRA CREEK,151.138709,-33.54620871
2082,BEROWRA HEIGHTS,151.168984,-33.561858
2082,BEROWRA WATERS,151.168984,-33.561858
2083,BAR POINT,151.194452,-33.525322
2083,BROOKLYN,151.194452,-33.525322
2083,CHEERO POINT,151.1920435,-33.51046731
2083,COGRA BAY,151.194452,-33.525322
2083,DANGAR ISLAND,151.194452,-33.525322
2083,MILSONS PASSAGE,151.194452,-33.525322
2083,MOONEY MOONEY,151.194452,-33.525322
2084,AKUNA BAY,151.216929,-33.650999
2084,COTTAGE POINT,151.216929,-33.650999
2084,DUFFYS FOREST,151.216929,-33.650999
2084,TERREY HILLS,151.216929,-33.650999
2085,BELROSE,151.211719,-33.728782
2085,BELROSE WEST,151.211719,-33.728782
2085,DAVIDSON,151.211719,-33.728782
2086,FRENCHS FOREST,151.229211,-33.75185
2086,FRENCHS FOREST EAST,151.229211,-33.75185
2087,FORESTVILLE,151.210531,-33.766093
2087,KILLARNEY HEIGHTS,151.210531,-33.766093
2088,MOSMAN,151.243351,-33.830687
2088,SPIT JUNCTION,151.243351,-33.830687
2089,KURRABA POINT,151.2228263,-33.84149573
2089,NEUTRAL BAY,151.216869,-33.838021
2089,NEUTRAL BAY JUNCTION,151.216869,-33.838021
2090,CREMORNE,151.223094,-33.828949
2090,CREMORNE JUNCTION,151.223094,-33.828949
2090,CREMORNE POINT,151.223094,-33.828949
2091,HMAS PENGUIN,151.261,-33.8279
2092,SEAFORTH,151.241813,-33.796636
2093,BALGOWLAH,151.258069,-33.79315
2093,BALGOWLAH HEIGHTS,151.258069,-33.79315
2093,CLONTARF,151.258069,-33.79315
2093,MANLY VALE,151.258069,-33.79315
2093,NORTH BALGOWLAH,151.258069,-33.79315
2094,FAIRLIGHT,151.273242,-33.795227
2095,MANLY,151.294675,-33.815482
2095,MANLY EAST,151.294675,-33.815482
2096,CURL CURL,151.28494,-33.776781
2096,FRESHWATER,151.2849046,-33.77509122
2096,HARBORD,151.28494,-33.776781
2096,QUEENSCLIFF,151.28494,-33.776781
2097,COLLAROY,151.297895,-33.739577
2097,COLLAROY BEACH,151.297895,-33.739577
2097,COLLAROY PLATEAU,151.2907075,-33.73032061
2097,COLLAROY PLATEAU WEST,151.297895,-33.739577
2097,LONG REEF,151.297895,-33.739577
2097,WHEELER HEIGHTS,151.297895,-33.739577
2099,CROMER,151.279999,-33.748914
2099,CROMER HEIGHTS,151.279999,-33.748914
2099,DEE WHY,151.279999,-33.748914
2099,DEE WHY BEACH,151.279999,-33.748914
2099,NARRAWEENA,151.279999,-33.748914
2099,NORTH CURL CURL,151.279999,-33.748914
2099,WINGALA,151.279999,-33.748914
2100,ALLAMBIE,151.257781,-33.766409
2100,ALLAMBIE HEIGHTS,151.257781,-33.766409
2100,BEACON HILL,151.257781,-33.766409
2100,BROOKVALE,151.257781,-33.766409
2100,NORTH MANLY,151.257781,-33.766409
2100,OXFORD FALLS,151.257781,-33.766409
2100,WARRINGAH MALL,151.257781,-33.766409
2101,ELANORA HEIGHTS,151.27114,-33.707117
2101,INGLESIDE,151.27114,-33.707117
2101,NARRABEEN,151.27114,-33.707117
2101,NARRABEEN PENINSULA,151.27114,-33.707117
2101,NORTH NARRABEEN,151.27114,-33.707117
2102,WARRIEWOOD,151.290953,-33.689941
2102,WARRIEWOOD DC,151.301,-33.694
2102,WARRIEWOOD SHOPPING SQUARE,151.290953,-33.689941
2103,MONA VALE,151.302825,-33.679336
2104,BAYVIEW,151.290921,-33.664921
2105,CHURCH POINT,151.278293,-33.642202
2105,ELVINA BAY,151.278293,-33.642202
2105,LOVETT BAY,151.278293,-33.642202
2105,MCCARRS CREEK,151.2761086,-33.64341347
2105,MORNING BAY,151.2815376,-33.62434025
2105,SCOTLAND ISLAND,151.278293,-33.642202
2106,NEWPORT,151.314599,-33.660707
2106,NEWPORT BEACH,151.314599,-33.660707
2107,AVALON,151.323289,-33.634816
2107,AVALON BEACH,151.323289,-33.634816
2107,BILGOLA,151.323289,-33.634816
2107,BILGOLA BEACH,151.323289,-33.634816
2107,BILGOLA PLATEAU,151.323289,-33.634816
2107,CAREEL BAY,151.323289,-33.634816
2107,CLAREVILLE,151.323289,-33.634816
2107,PARADISE BEACH,151.323289,-33.634816
2107,TAYLORS POINT,151.323289,-33.634816
2107,WHALE BEACH,151.323289,-33.634816
2108,COASTERS RETREAT,151.322759,-33.60382
2108,CURRAWONG BEACH,151.322759,-33.60382
2108,GREAT MACKEREL BEACH,151.322759,-33.60382
2108,MORNING BAY,151.322759,-33.60382
2108,PALM BEACH,151.322759,-33.60382
2108,THE BASIN,151.322759,-33.60382
2109,MACQUARIE UNIVERSITY,151.113473,-33.771558
2110,HUNTERS HILL,151.149126,-33.836102
2110,HUNTERS HILL WEST,151.149126,-33.836102
2110,WOOLWICH,151.149126,-33.836102
2111,BORONIA PARK,151.124488,-33.829953
2111,GLADESVILLE,151.124488,-33.829953
2111,HENLEY,151.124488,-33.829953
2111,HUNTLEYS COVE,151.124488,-33.829953
2111,HUNTLEYS POINT,151.124488,-33.829953
2111,MONASH PARK,151.124488,-33.829953
2111,TENNYSON POINT,151.124488,-33.829953
2112,DENISTONE EAST,151.108447,-33.81658
2112,PUTNEY,151.108447,-33.81658
2112,RYDE,151.108447,-33.81658
2113,BLENHEIM ROAD,151.130233,-33.79419
2113,EAST RYDE,151.130233,-33.79419
2113,MACQUARIE CENTRE,151.130233,-33.79419
2113,MACQUARIE PARK,151.130233,-33.79419
2113,NORTH RYDE,151.130233,-33.79419
2114,DENISTONE,151.084181,-33.810991
2114,DENISTONE WEST,151.084181,-33.810991
2114,MEADOWBANK,151.084181,-33.810991
2114,MELROSE PARK,151.084181,-33.810991
2114,WEST RYDE,151.084181,-33.810991
2115,ERMINGTON,151.059845,-33.813106
2116,RYDALMERE,151.036941,-33.814368
2117,DUNDAS,151.04218,-33.797127
2117,DUNDAS VALLEY,151.04218,-33.797127
2117,OATLANDS,151.04218,-33.797127
2117,TELOPEA,151.04218,-33.797127
2118,CARLINGFORD,151.043518,-33.775596
2118,CARLINGFORD COURT,151.043518,-33.775596
2118,CARLINGFORD NORTH,151.043518,-33.775596
2118,KINGSDENE,151.043518,-33.775596
2119,BEECROFT,151.064176,-33.755499
2119,CHELTENHAM,151.064176,-33.755499
2120,PENNANT HILLS,151.07359,-33.731105
2120,THORNLEIGH,151.07359,-33.731105
